RECID|RTYPE|DOCNO|SEQNO|DIV|PRDCD|QTY|PRICE|GROSS|CTERM|DOCNO2|ISTYPE|INVNO|TOKO|DATE|DATE2|KETERANGAN|PTAG|CAT_COD|LOKASI|TGL1|TGL2|PPN|TOKO_1|DATE3|DOCNO3|SHOP|PRICE_IDM|PPNBM_IDM|PPNRP_IDM|LT|RAK|BAR|BKP|SUB_BKP|PLUMD|GROSS_JUAL|PRICE_JUAL|KODE_SUPPLIER|DISC05|RATE_PPN|JAM
|X|173901|1|69|20122592|-1|3600.00|-3600|0|1080106|BM|0|TI4C|220816|0|BUILD OF MATERIAL|Z|066902|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|||0|0.00||0.0000|0|00:00:00
|X|173901|1|73|20122604|-1|285.00|-285|0|1080106|BM|0|TI4C|220816|0|BUILD OF MATERIAL|Z|067302|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|||0|0.00||0.0000|0|00:00:00
|X|173902|1|71|20096561|-1|875.00|-875|0|1080206|BM|0|TI4C|220816|0|BUILD OF MATERIAL||067101|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|||0|0.00||0.0000|0|00:00:00
|X|173902|1|71|20099362|1|8563.00|8563|0|1080206|BM|0|TI4C|220816|0|BUILD OF MATERIAL||067101|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|||0|0.00||0.0000|0|00:00:00
|X|173902|1|71|20099788|-1|6938.00|-6938|0|1080206|BM|0|TI4C|220816|0|BUILD OF MATERIAL||067101|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|||0|0.00||0.0000|0|00:00:00
|X|173902|1|73|20115342|-1|750.00|-750|0|1080206|BM|0|TI4C|220816|0|BUILD OF MATERIAL|Z|067302|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|||0|0.00||0.0000|0|00:00:00
|X|173903|1|73|20088175|-2|208.33|-417|0|1080206|BM|0|TI4C|220816|0|BUILD OF MATERIAL|Z|067301|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|||0|0.00||0.0000|0|00:00:00
|X|173903|1|73|20107506|-1|4700.00|-4700|0|1080206|BM|0|TI4C|220816|0|BUILD OF MATERIAL|Z|067301|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|||0|0.00||0.0000|0|00:00:00
|X|173903|1|73|20112384|-40|18.02|-721|0|1080206|BM|0|TI4C|220816|0|BUILD OF MATERIAL|Z|067302|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|||0|0.00||0.0000|0|00:00:00
|X|173903|1|46|20115098|-30|0.81|-24|0|1080206|BM|0|TI4C|220816|0|BUILD OF MATERIAL|Z|064608|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|||0|0.00||0.0000|0|00:00:00
|X|173903|1|72|20115320|1|7656.70|7657|0|1080206|BM|0|TI4C|220816|0|BUILD OF MATERIAL||067201|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|||0|0.00||0.0000|0|00:00:00
|X|173903|1|73|20115326|-50|16.00|-800|0|1080206|BM|0|TI4C|220816|0|BUILD OF MATERIAL|Z|067301|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|||0|0.00||0.0000|0|00:00:00
|X|173903|1|73|20115327|-10|20.00|-200|0|1080206|BM|0|TI4C|220816|0|BUILD OF MATERIAL|Z|067301|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|||0|0.00||0.0000|0|00:00:00
|X|173903|1|73|20115341|-1|795.00|-795|0|1080206|BM|0|TI4C|220816|0|BUILD OF MATERIAL|Z|067302|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|||0|0.00||0.0000|0|00:00:00
|X|173904|1|46|20068988|1|7051.02|7051|0|1080108|BM|0|TI4C|220816|0|BUILD OF MATERIAL||064602|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|||0|0.00||0.0000|0|00:00:00
|X|173904|1|46|20069027|-18|144.00|-2592|0|1080108|BM|0|TI4C|220816|0|BUILD OF MATERIAL||064608|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|||0|0.00||0.0000|0|00:00:00
|X|173904|1|46|20069028|-250|14.21|-3552|0|1080108|BM|0|TI4C|220816|0|BUILD OF MATERIAL||064608|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|||0|0.00||0.0000|0|00:00:00
|X|173904|1|46|20069643|-225|1.35|-304|0|1080108|BM|0|TI4C|220816|0|BUILD OF MATERIAL||064608|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|||0|0.00||0.0000|0|00:00:00
|X|173904|1|40|20069664|-1|417.28|-417|2|1080108|BM|0|TI4C|220816|0|BUILD OF MATERIAL|Z|054004|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|||0|0.00||0.0000|0|00:00:00
|X|173904|1|40|20069690|-1|80.00|-80|2|1080108|BM|0|TI4C|220816|0|BUILD OF MATERIAL|Z|054004|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|||0|0.00||0.0000|0|00:00:00
|X|173904|1|46|20115098|-60|0.81|-49|0|1080108|BM|0|TI4C|220816|0|BUILD OF MATERIAL|Z|064608|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|||0|0.00||0.0000|0|00:00:00
|X|173904|1|46|20116103|-1|57.17|-57|0|1080108|BM|0|TI4C|220816|0|BUILD OF MATERIAL||064602|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|||0|0.00||0.0000|0|00:00:00
|X|173905|1|46|20068991|1|6592.53|6593|0|1080100|BM|0|TI4C|220816|0|BUILD OF MATERIAL||064602|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|||0|0.00||0.0000|0|00:00:00
|X|173905|1|46|20069028|-200|14.21|-2842|0|1080100|BM|0|TI4C|220816|0|BUILD OF MATERIAL||064608|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|||0|0.00||0.0000|0|00:00:00
|X|173905|1|46|20069030|-30|84.00|-2520|0|1080100|BM|0|TI4C|220816|0|BUILD OF MATERIAL||064608|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|||0|0.00||0.0000|0|00:00:00
|X|173905|1|46|20069643|-225|1.35|-304|0|1080100|BM|0|TI4C|220816|0|BUILD OF MATERIAL||064608|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|||0|0.00||0.0000|0|00:00:00
|X|173905|1|46|20069644|-27|12.90|-348|0|1080100|BM|0|TI4C|220816|0|BUILD OF MATERIAL||064608|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|||0|0.00||0.0000|0|00:00:00
|X|173905|1|40|20069664|-1|417.28|-417|2|1080100|BM|0|TI4C|220816|0|BUILD OF MATERIAL|Z|054004|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|||0|0.00||0.0000|0|00:00:00
|X|173905|1|40|20069690|-1|80.00|-80|2|1080100|BM|0|TI4C|220816|0|BUILD OF MATERIAL|Z|054004|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|||0|0.00||0.0000|0|00:00:00
|X|173905|1|46|20115098|-30|0.81|-24|0|1080100|BM|0|TI4C|220816|0|BUILD OF MATERIAL|Z|064608|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|||0|0.00||0.0000|0|00:00:00
|X|173905|1|46|20116103|-1|57.17|-57|0|1080100|BM|0|TI4C|220816|0|BUILD OF MATERIAL||064602|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|||0|0.00||0.0000|0|00:00:00
|X|173906|1|73|20088175|-8|208.33|-1667|0|1080209|BM|0|TI4C|220816|0|BUILD OF MATERIAL|Z|067301|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|||0|0.00||0.0000|0|00:00:00
|X|173906|1|73|20107507|-2|3200.00|-6400|0|1080209|BM|0|TI4C|220816|0|BUILD OF MATERIAL|Z|067301|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|||0|0.00||0.0000|0|00:00:00
|X|173906|1|73|20107546|-2|3200.00|-6400|0|1080209|BM|0|TI4C|220816|0|BUILD OF MATERIAL|Z|067301|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|||0|0.00||0.0000|0|00:00:00
|X|173906|1|73|20112384|-160|18.02|-2883|0|1080209|BM|0|TI4C|220816|0|BUILD OF MATERIAL|Z|067302|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|||0|0.00||0.0000|0|00:00:00
|X|173906|1|46|20115098|-120|0.81|-97|0|1080209|BM|0|TI4C|220816|0|BUILD OF MATERIAL|Z|064608|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|||0|0.00||0.0000|0|00:00:00
|X|173906|1|73|20115326|-200|16.00|-3200|0|1080209|BM|0|TI4C|220816|0|BUILD OF MATERIAL|Z|067301|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|||0|0.00||0.0000|0|00:00:00
|X|173906|1|73|20115327|-40|20.00|-800|0|1080209|BM|0|TI4C|220816|0|BUILD OF MATERIAL|Z|067301|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|||0|0.00||0.0000|0|00:00:00
|X|173906|1|73|20115336|-1|2158.61|-2159|0|1080209|BM|0|TI4C|220816|0|BUILD OF MATERIAL|Z|067302|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|||0|0.00||0.0000|0|00:00:00
|X|173906|1|72|20115653|1|23605.40|23605|0|1080209|BM|0|TI4C|220816|0|BUILD OF MATERIAL||067201|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|||0|0.00||0.0000|0|00:00:00
|X|173907|1|72|20033717|1|1351.02|1351|0|1080206|BM|0|TI4C|220816|0|BUILD OF MATERIAL||067201|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|||0|0.00||0.0000|0|00:00:00
|X|173907|1|73|20082443|-1|1127.56|-1128|0|1080206|BM|0|TI4C|220816|0|BUILD OF MATERIAL|Z|067301|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|||0|0.00||0.0000|0|00:00:00
|X|173907|1|46|20115098|-135|0.81|-109|0|1080206|BM|0|TI4C|220816|0|BUILD OF MATERIAL|Z|064608|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|||0|0.00||0.0000|0|00:00:00
|X|173907|1|73|20116923|-1|114.00|-114|0|1080206|BM|0|TI4C|220816|0|BUILD OF MATERIAL|Z|067302|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|||0|0.00||0.0000|0|00:00:00
|X|173908|1|69|20110799|2|3585.00|7170|0|1080106|BM|0|TI4C|220816|0|BUILD OF MATERIAL||066902|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|||0|0.00||0.0000|0|00:00:00
|X|173908|1|69|20122594|-2|3300.00|-6600|0|1080106|BM|0|TI4C|220816|0|BUILD OF MATERIAL|Z|066902|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|||0|0.00||0.0000|0|00:00:00
|X|173908|1|73|20122604|-2|285.00|-570|0|1080106|BM|0|TI4C|220816|0|BUILD OF MATERIAL|Z|067302|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|||0|0.00||0.0000|0|00:00:00
|X|173909|1|73|20088175|-2|208.33|-417|0|1090106|BM|0|TI4C|220816|0|BUILD OF MATERIAL|Z|067301|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|||0|0.00||0.0000|0|00:00:00
|X|173909|1|73|20107545|-1|4700.00|-4700|0|1090106|BM|0|TI4C|220816|0|BUILD OF MATERIAL|Z|067301|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|||0|0.00||0.0000|0|00:00:00
|X|173909|1|73|20112384|-40|18.02|-721|0|1090106|BM|0|TI4C|220816|0|BUILD OF MATERIAL|Z|067302|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|||0|0.00||0.0000|0|00:00:00
|X|173909|1|46|20115098|-30|0.81|-24|0|1090106|BM|0|TI4C|220816|0|BUILD OF MATERIAL|Z|064608|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|||0|0.00||0.0000|0|00:00:00
|X|173909|1|72|20115322|1|7656.70|7657|0|1090106|BM|0|TI4C|220816|0|BUILD OF MATERIAL||067201|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|||0|0.00||0.0000|0|00:00:00
|X|173909|1|73|20115326|-50|16.00|-800|0|1090106|BM|0|TI4C|220816|0|BUILD OF MATERIAL|Z|067301|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|||0|0.00||0.0000|0|00:00:00
|X|173909|1|73|20115327|-10|20.00|-200|0|1090106|BM|0|TI4C|220816|0|BUILD OF MATERIAL|Z|067301|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|||0|0.00||0.0000|0|00:00:00
|X|173909|1|73|20115341|-1|795.00|-795|0|1090106|BM|0|TI4C|220816|0|BUILD OF MATERIAL|Z|067302|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|||0|0.00||0.0000|0|00:00:00
|X|173910|1|46|20069028|-250|14.21|-3552|0|1090100|BM|0|TI4C|220816|0|BUILD OF MATERIAL||064608|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|||0|0.00||0.0000|0|00:00:00
|X|173910|1|46|20069643|-225|1.35|-304|0|1090100|BM|0|TI4C|220816|0|BUILD OF MATERIAL||064608|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|||0|0.00||0.0000|0|00:00:00
|X|173910|1|40|20069664|-1|417.28|-417|2|1090100|BM|0|TI4C|220816|0|BUILD OF MATERIAL|Z|054004|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|||0|0.00||0.0000|0|00:00:00
|X|173910|1|46|20082341|-7|37.88|-265|0|1090100|BM|0|TI4C|220816|0|BUILD OF MATERIAL|Z|064608|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|||0|0.00||0.0000|0|00:00:00
|X|173910|1|40|20092877|-1|170.00|-170|2|1090100|BM|0|TI4C|220816|0|BUILD OF MATERIAL|Z|054004|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|||0|0.00||0.0000|0|00:00:00
|X|173910|1|46|20103275|-30|105.32|-3159|0|1090100|BM|0|TI4C|220816|0|BUILD OF MATERIAL||064608|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|||0|0.00||0.0000|0|00:00:00
|X|173910|1|46|20103277|-50|45.46|-2273|0|1090100|BM|0|TI4C|220816|0|BUILD OF MATERIAL||064608|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|||0|0.00||0.0000|0|00:00:00
|X|173910|1|46|20103278|1|10523.00|10523|0|1090100|BM|0|TI4C|220816|0|BUILD OF MATERIAL||064602|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|||0|0.00||0.0000|0|00:00:00
|X|173910|1|46|20103792|-6|53.41|-320|0|1090100|BM|0|TI4C|220816|0|BUILD OF MATERIAL|Z|064608|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|||0|0.00||0.0000|0|00:00:00
|X|173910|1|46|20115098|-6|0.81|-5|0|1090100|BM|0|TI4C|220816|0|BUILD OF MATERIAL|Z|064608|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|||0|0.00||0.0000|0|00:00:00
|X|173910|1|46|20116103|-1|57.17|-57|0|1090100|BM|0|TI4C|220816|0|BUILD OF MATERIAL||064602|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|||0|0.00||0.0000|0|00:00:00
|X|173911|1|72|20107657|1|8485.00|8485|0|1090206|BM|0|TI4C|220816|0|BUILD OF MATERIAL||067201|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|||0|0.00||0.0000|0|00:00:00
|X|173911|1|73|20122602|-1|8200.00|-8200|0|1090206|BM|0|TI4C|220816|0|BUILD OF MATERIAL|Z|067301|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|||0|0.00||0.0000|0|00:00:00
|X|173911|1|73|20122604|-1|285.00|-285|0|1090206|BM|0|TI4C|220816|0|BUILD OF MATERIAL|Z|067302|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|||0|0.00||0.0000|0|00:00:00
|X|173912|1|46|20069027|-18|144.00|-2592|0|1090108|BM|0|TI4C|220816|0|BUILD OF MATERIAL||064608|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|||0|0.00||0.0000|0|00:00:00
|X|173912|1|40|20069607|-1|847.10|-847|2|1090108|BM|0|TI4C|220816|0|BUILD OF MATERIAL|Z|054004|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|||0|0.00||0.0000|0|00:00:00
|X|173912|1|46|20099873|1|3487.78|3488|0|1090108|BM|0|TI4C|220816|0|BUILD OF MATERIAL||064602|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|||0|0.00||0.0000|0|00:00:00
|X|173912|1|46|20115098|-60|0.81|-49|0|1090108|BM|0|TI4C|220816|0|BUILD OF MATERIAL|Z|064608|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|||0|0.00||0.0000|0|00:00:00
|X|173913|1|72|20033717|1|1351.02|1351|0|1090106|BM|0|TI4C|220816|0|BUILD OF MATERIAL||067201|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|||0|0.00||0.0000|0|00:00:00
|X|173913|1|73|20082443|-1|1127.56|-1128|0|1090106|BM|0|TI4C|220816|0|BUILD OF MATERIAL|Z|067301|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|||0|0.00||0.0000|0|00:00:00
|X|173913|1|46|20115098|-135|0.81|-109|0|1090106|BM|0|TI4C|220816|0|BUILD OF MATERIAL|Z|064608|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|||0|0.00||0.0000|0|00:00:00
|X|173913|1|73|20116923|-1|114.00|-114|0|1090106|BM|0|TI4C|220816|0|BUILD OF MATERIAL|Z|067302|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|||0|0.00||0.0000|0|00:00:00
|X|173914|1|72|20033717|3|1351.02|4053|0|1100106|BM|0|TI4C|220816|0|BUILD OF MATERIAL||067201|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|||0|0.00||0.0000|0|00:00:00
|X|173914|1|73|20082443|-3|1127.56|-3383|0|1100106|BM|0|TI4C|220816|0|BUILD OF MATERIAL|Z|067301|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|||0|0.00||0.0000|0|00:00:00
|X|173914|1|46|20115098|-405|0.81|-328|0|1100106|BM|0|TI4C|220816|0|BUILD OF MATERIAL|Z|064608|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|||0|0.00||0.0000|0|00:00:00
|X|173914|1|73|20116923|-3|114.00|-342|0|1100106|BM|0|TI4C|220816|0|BUILD OF MATERIAL|Z|067302|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|||0|0.00||0.0000|0|00:00:00
|X|173915|1|73|20088175|-4|208.33|-833|0|1100106|BM|0|TI4C|220816|0|BUILD OF MATERIAL|Z|067301|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|||0|0.00||0.0000|0|00:00:00
|X|173915|1|73|20107545|-2|4700.00|-9400|0|1100106|BM|0|TI4C|220816|0|BUILD OF MATERIAL|Z|067301|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|||0|0.00||0.0000|0|00:00:00
|X|173915|1|73|20112384|-80|18.02|-1441|0|1100106|BM|0|TI4C|220816|0|BUILD OF MATERIAL|Z|067302|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|||0|0.00||0.0000|0|00:00:00
|X|173915|1|46|20115098|-60|0.81|-49|0|1100106|BM|0|TI4C|220816|0|BUILD OF MATERIAL|Z|064608|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|||0|0.00||0.0000|0|00:00:00
|X|173915|1|72|20115322|2|7656.70|15313|0|1100106|BM|0|TI4C|220816|0|BUILD OF MATERIAL||067201|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|||0|0.00||0.0000|0|00:00:00
|X|173915|1|73|20115326|-100|16.00|-1600|0|1100106|BM|0|TI4C|220816|0|BUILD OF MATERIAL|Z|067301|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|||0|0.00||0.0000|0|00:00:00
|X|173915|1|73|20115327|-20|20.00|-400|0|1100106|BM|0|TI4C|220816|0|BUILD OF MATERIAL|Z|067301|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|||0|0.00||0.0000|0|00:00:00
|X|173915|1|73|20115341|-2|795.00|-1590|0|1100106|BM|0|TI4C|220816|0|BUILD OF MATERIAL|Z|067302|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|||0|0.00||0.0000|0|00:00:00
|X|173916|1|59|20103803|1|16098.00|16098|0|1100206|BM|0|TI4C|220816|0|BUILD OF MATERIAL||065902|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|||0|0.00||0.0000|0|00:00:00
|X|173916|1|59|20120581|-1|15700.00|-15700|0|1100206|BM|0|TI4C|220816|0|BUILD OF MATERIAL|Z|065902|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|||0|0.00||0.0000|0|00:00:00
|X|173916|1|73|20120590|-1|398.00|-398|0|1100206|BM|0|TI4C|220816|0|BUILD OF MATERIAL|Z|067302|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|||0|0.00||0.0000|0|00:00:00
|X|173917|1|46|20069028|-200|14.21|-2842|0|1100100|BM|0|TI4C|220816|0|BUILD OF MATERIAL||064608|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|||0|0.00||0.0000|0|00:00:00
|X|173917|1|46|20069643|-225|1.35|-304|0|1100100|BM|0|TI4C|220816|0|BUILD OF MATERIAL||064608|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|||0|0.00||0.0000|0|00:00:00
|X|173917|1|40|20069664|-1|417.28|-417|2|1100100|BM|0|TI4C|220816|0|BUILD OF MATERIAL|Z|054004|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|||0|0.00||0.0000|0|00:00:00
|X|173917|1|46|20082341|-28|37.88|-1061|0|1100100|BM|0|TI4C|220816|0|BUILD OF MATERIAL|Z|064608|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|||0|0.00||0.0000|0|00:00:00
|X|173917|1|40|20092877|-1|170.00|-170|2|1100100|BM|0|TI4C|220816|0|BUILD OF MATERIAL|Z|054004|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|||0|0.00||0.0000|0|00:00:00
|X|173917|1|46|20096725|-50|45.00|-2250|0|1100100|BM|0|TI4C|220816|0|BUILD OF MATERIAL||064608|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|||0|0.00||0.0000|0|00:00:00
|X|173917|1|46|20096791|1|7100.52|7101|0|1100100|BM|0|TI4C|220816|0|BUILD OF MATERIAL||064602|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|||0|0.00||0.0000|0|00:00:00
|X|173917|1|46|20116103|-1|57.17|-57|0|1100100|BM|0|TI4C|220816|0|BUILD OF MATERIAL||064602|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|||0|0.00||0.0000|0|00:00:00
|X|173918|1|73|20088175|-2|208.33|-417|0|1100106|BM|0|TI4C|220816|0|BUILD OF MATERIAL|Z|067301|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|||0|0.00||0.0000|0|00:00:00
|X|173918|1|73|20107506|-1|4700.00|-4700|0|1100106|BM|0|TI4C|220816|0|BUILD OF MATERIAL|Z|067301|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|||0|0.00||0.0000|0|00:00:00
|X|173918|1|73|20112384|-40|18.02|-721|0|1100106|BM|0|TI4C|220816|0|BUILD OF MATERIAL|Z|067302|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|||0|0.00||0.0000|0|00:00:00
|X|173918|1|46|20115098|-30|0.81|-24|0|1100106|BM|0|TI4C|220816|0|BUILD OF MATERIAL|Z|064608|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|||0|0.00||0.0000|0|00:00:00
|X|173918|1|72|20115320|1|7656.70|7657|0|1100106|BM|0|TI4C|220816|0|BUILD OF MATERIAL||067201|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|||0|0.00||0.0000|0|00:00:00
|X|173918|1|73|20115326|-50|16.00|-800|0|1100106|BM|0|TI4C|220816|0|BUILD OF MATERIAL|Z|067301|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|||0|0.00||0.0000|0|00:00:00
|X|173918|1|73|20115327|-10|20.00|-200|0|1100106|BM|0|TI4C|220816|0|BUILD OF MATERIAL|Z|067301|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|||0|0.00||0.0000|0|00:00:00
