11,85,232291/1,1500.00,20220816,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HSFG02BO ,,HSFG02BO,,,1,,0,,,,,'',0.00,0.00,0.00,''
11,86,232296/1,4500.00,20220816,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HSFH030N ,,HSFH030N,,,5,,0,,,,,'',0.00,0.00,0.00,''
11,87,232370/01,3800.00,20220816,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HSFB04AF ,,HSFB04AF,,,3,,0,,,,,'',0.00,0.00,0.00,''
11,88,232375/01,1500.00,20220816,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HSFB04AH ,,HSFB04AH,,,2,,0,,,,,'',0.00,0.00,0.00,''
11,89,232631/01,3700.00,20220816,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HSFN02NA ,,HSFN02NA,,,1,,0,,,,,'',0.00,0.00,0.00,''
11,90,232755/01,1000.00,20220816,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HSFB04AV ,,HSFB04AV,,,1,,0,,,,,'',0.00,0.00,0.00,''
11,91,233164/1,27027.03,20220816,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HSFG02CB ,,HSFG02CB,,,10,,2973,,,,,'',0.00,0.00,0.00,''
11,92,233220/1,6400.00,20220816,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HSFG02C5 ,,HSFG02C5,,,4,,0,,,,,'',0.00,0.00,0.00,''
11,93,233230/01,12600.00,20220816,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HSFB04AX ,,HSFB04AX,,,26,,0,,,,,'',0.00,0.00,0.00,''
11,94,233278/1,1441.44,20220816,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HSFG02C7 ,,HSFG02C7,,,4,,159,,,,,'',0.00,0.00,0.00,''
11,95,233355/1,45300.00,20220816,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HSFG02CH ,,HSFG02CH,,,8,,0,,,,,'',0.00,0.00,0.00,''
11,96,233379/1,7300.00,20220816,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HSFG02CE ,,HSFG02CE,,,1,,0,,,,,'',0.00,0.00,0.00,''
11,97,233447/01,4100.00,20220816,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HSFN02OL ,,HSFN02OL,,,1,,0,,,,,'',0.00,0.00,0.00,''
11,98,233671/01,900.00,20220816,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PLFP00B9 ,,PLFP00B9,,,1,,0,,,,,'',0.00,0.00,0.00,''
11,99,233843/01,2000.00,20220816,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HODL026X ,,HODL026X,,,4,,0,,,,,'',0.00,0.00,0.00,''
11,100,233865/1,9009.01,20220816,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HSFG02CT ,,HSFG02CT,,,10,,991,,,,,'',0.00,0.00,0.00,''
11,101,233892/01,400.00,20220816,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HSFA04WQ ,,HSFA04WQ,,,1,,0,,,,,'',0.00,0.00,0.00,''
11,102,233896/01,2100.00,20220816,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HSFA04WR ,,HSFA04WR,,,5,,0,,,,,'',0.00,0.00,0.00,''
11,103,233904/01,1600.00,20220816,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PLFB009K ,,PLFB009K,,,5,,0,,,,,'',0.00,0.00,0.00,''
11,104,233931/1,7600.00,20220816,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HSFG02CX ,,HSFG02CX,,,4,,0,,,,,'',0.00,0.00,0.00,''
11,105,233939/01,500.00,20220816,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HSFB04C1 ,,HSFB04C1,,,2,,0,,,,,'',0.00,0.00,0.00,''
11,106,234208/01,600.00,20220816,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HSFB04C6 ,,HSFB04C6,,,1,,0,,,,,'',0.00,0.00,0.00,''
11,107,234388/1,4504.50,20220816,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HSFG02DJ ,,HSFG02DJ,,,10,,496,,,,,'',0.00,0.00,0.00,''
11,108,234575/1,1200.00,20220816,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HSFG02DL ,,HSFG02DL,,,8,,0,,,,,'',0.00,0.00,0.00,''
11,X,JOINT PROMO,41981.98,20220816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,0,,,,,'',0.00,0.00,0.00,''
11,X,TITIPAN SUPPLIER,484900.00,20220816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,0,,,,,'',0.00,0.00,0.00,''
67,,HPP_ISTORE,0.00,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,0,,,,,' ',0.00,0.00,0.00,''
68,,PPN_ISTORE,0.00,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,0,,,,,' ',0.00,0.00,0.00,''
66,,SALES_ISTORE,0.00,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,0,,,,,' ',0.00,0.00,0.00,''
91,02,ONGKIR ECommerce,0.00,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,0,,,,,'',0.00,0.00,0.00,''
91,01,ONGKIR APKA,0.00,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,0,,,,,'',0.00,0.00,0.00,''
91,03,ONGKIR CAFEAPP,0.00,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,0,,,,,'',0.00,0.00,0.00,''
37,01,60329860/20019404,350000.00,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,BAYAR,,20019404,,0,,0,,,,,'',0.00,0.00,0.00,''
37,02,60329860/20019404,6000.00,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,FEE,,20019404,,0,,0,,,,,'',0.00,0.00,0.00,''
37,01,20024256,150000.00,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,0,,,,,'',0.00,0.00,0.00,''
37,02,20024256,3000.00,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,0,,,,,'',0.00,0.00,0.00,''
37,01,014500/20041085,200000.00,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,BAYAR,,20041085,,0,,0,,,,,'',0.00,0.00,0.00,''
37,02,014500/20041085,1500.00,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,FEE,,20041085,,0,,0,,,,,'',0.00,0.00,0.00,''
37,01,20043974,150000.00,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,0,,,,,'',0.00,0.00,0.00,''
37,02,20043974,1500.00,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,0,,,,,'',0.00,0.00,0.00,''
37,01,20096103,50000.00,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,0,,,,,'',0.00,0.00,0.00,''
37,02,20096103,1500.00,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,0,,,,,'',0.00,0.00,0.00,''
37,01,20102653,700000.00,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,0,,,,,'',0.00,0.00,0.00,''
37,02,20102653,6000.00,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,0,,,,,'',0.00,0.00,0.00,''
37,01,20103365,500000.00,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,0,,,,,'',0.00,0.00,0.00,''
37,02,20103365,12000.00,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,0,,,,,'',0.00,0.00,0.00,''
37,01,20103616,150000.00,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,0,,,,,'',0.00,0.00,0.00,''
37,02,20103616,1500.00,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,0,,,,,'',0.00,0.00,0.00,''
37,01,20105869,250000.00,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,0,,,,,'',0.00,0.00,0.00,''
37,02,20105869,4500.00,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,0,,,,,'',0.00,0.00,0.00,''
38,02,FEE CASH OUT,0.00,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,0,,,,,'',0.00,0.00,0.00,''
38,03,PPN CASH OUT,0.00,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,0,,,,,'',0.00,0.00,0.00,''
46,01,CASH IN,0.00,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,0,,,,,'',0.00,0.00,0.00,''
46,02,FEE-CASH IN,0.00,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,0,,,,,'',0.00,0.00,0.00,''
46,03,PPN-CASH IN,0.00,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,0,,,,,'',0.00,0.00,0.00,''
36,,PPN_BBS,0.00,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,0,,,,,'',0.00,0.00,0.00,''
39,,PPN_PEM,0.00,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,0,,,,,'',0.00,0.00,0.00,''
47,,DMPT KNSMEN IDM,0.00,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,0,,,,,'',0.00,0.00,0.00,''

